5352101529733.000;0.500;0.000;0.000;0.500;0.000;0.000;فوستر كلاركس تفاح
5352101724893.000;0.500;0.000;0.000;0.500;0.000;0.000;فوستر كلاركس برتقال
5352101771118.000;0.500;0.000;0.000;0.500;0.000;0.000;فوستر كلاركس اناناس
5410076067626.000;0.650;0.000;0.000;0.650;0.000;0.000;شيبس برنجلز 40 غم حار
5410076067657.000;0.650;0.000;0.000;0.650;0.000;0.000;شيبس برنجلز 40 غم Original
5410076072910.000;0.650;0.000;0.000;0.650;0.000;0.000;شيبس برنجلز 40 غم جبنة
5410076075133.000;0.650;0.000;0.000;0.650;0.000;0.000;شيبس برنجلز 40 غم كاتشاب
5410076417209.000;2.750;0.000;0.000;2.750;0.000;0.000;شامبو بيرت بلس عرض كريست
5410076471263.000;0.350;0.000;0.000;0.350;0.000;0.000;lمسحوق تايد للغسيل 180 غم باكيت
5432100001406.000;0.500;0.000;0.000;0.500;0.000;0.000;مماسح سوري  
5449000000286.000;1.000;0.000;0.000;1.000;0.000;0.000;كوكا كولا 2  لتر عرض رمضان
5449000000712.000;0.300;0.000;0.000;0.300;0.000;0.000;فانتا اورنج 250  مل علبه
5449000000729.000;0.250;0.000;0.000;0.250;0.000;0.000;سبرايت علبه 250 مل
5449000004840.000;1.000;0.000;0.000;1.000;0.000;0.000;فانتا اورنج 2 لتر عرض رمضان
5449000004864.000;1.000;0.000;0.000;1.000;0.000;0.000;سبرايت 2 لتر عرض رمضان
5449000006271.000;0.600;0.000;0.000;0.600;0.000;0.000;فانتا اورنج 1 لتر
5449000008046.000;0.300;0.000;0.000;0.300;0.000;0.000;كوكا كولا  علبه 250 مل
5449000009869.000;0.300;0.000;0.000;0.300;0.000;0.000;كوكا كولا لايت علبه 250 مل
5449000012203.000;0.750;0.000;0.000;0.750;0.000;0.000;سبرايت 1.5 لتر
5449000016560.000;0.600;0.000;0.000;0.600;0.000;0.000;كوكا كو لا لايت 1 لتر
5449000016645.000;1.000;0.000;0.000;1.000;0.000;0.000;كوكا كولا 2.5  لتر بلاستك
5449000016669.000;1.000;0.000;0.000;1.000;0.000;0.000;فانتا اورنج 2.5 لت بلاستك
5449000017734.000;1.000;0.000;0.000;1.000;0.000;0.000;سبرايت 2.5 لتر بلاستك
5449000043382.000;0.350;0.000;0.000;0.350;0.000;0.000;كوكا كولا علبه 355 مل
5449000043405.000;0.350;0.000;0.000;0.350;0.000;0.000;فانتا اورنج علبه 355 مل
5449000043429.000;0.350;0.000;0.000;0.350;0.000;0.000;سبرايت علبه 355 مل
5449000050212.000;0.750;0.000;0.000;0.750;0.000;0.000;كوكا كولا لابت 1.5  لتر
5449000050939.000;0.600;0.000;0.000;0.600;0.000;0.000;سبرايت 1 لتر
5449000052926.000;1.000;0.000;0.000;1.000;0.000;0.000;فانتا اورنج 1.5 لتر
5449000054227.000;0.600;0.000;0.000;0.600;0.000;0.000;كوكا كولا  1 لتر
5449000062536.000;0.750;0.000;0.000;0.750;0.000;0.000;فانتا فراوله  1.5 لتر
5449000064493.000;0.300;0.000;0.000;0.300;0.000;0.000;فانتا فراوله علبه 250 مل
5449000065247.000;0.600;0.000;0.000;0.600;0.000;0.000;فانتا فراوله 1  لتر
5449000084071.000;0.350;0.000;0.000;0.350;0.000;0.000;مياه معدنيه اروي 1.5 لتر
5449000087256.000;0.300;0.000;0.000;0.300;0.000;0.000;سبرايت لايت علبه 250 مل
5449000092144.000;0.300;0.000;0.000;0.300;0.000;0.000;فانتا تفاح علبه 250 مل
5449000135681.000;0.600;0.000;0.000;0.600;0.000;0.000;فانتا فر وتي  1  لتر
5449000151490.000;1.000;0.000;0.000;1.000;0.000;0.000;عصير برتقال كابي اورنج 1.5لتر
5449000161468.000;1.000;0.000;0.000;1.000;0.000;0.000;كابي عصير تفاح 1.5 لتر
5449000161482.000;1.000;0.000;0.000;1.000;0.000;0.000;كابي عصير 1.5 لتر عنب
5449000176691.000;0.250;0.000;0.000;0.250;0.000;0.000;قانتا فروتي علبه 250 مل
5449000185709.000;1.000;0.000;0.000;1.000;0.000;0.000;فانتا فروتي 2.5 لتر بلاستك
5449000185716.000;1.000;0.000;0.000;1.000;0.000;0.000;فانتا فراوله 2.5 لتر بلاستك
5449000196651.000;0.350;0.000;0.000;0.350;0.000;0.000;فانتا فروتي علبه 355 مل
6000162211119.000;3.250;0.000;0.000;3.250;0.000;0.000;تمور الجزيره 1 كغ
6001106106379.000;2.250;0.000;0.000;2.250;0.000;0.000;بف باف احمر
6111068000049.000;0.650;0.000;0.000;0.650;0.000;0.000;ميلو سردين بالزيت  علب 125 غم
6111243004077.000;0.200;0.000;0.000;0.200;0.000;0.000;تانج خوخ
6111243004084.000;0.300;0.000;0.000;0.300;0.000;0.000;تانج فواكة مشكلة
6111243004091.000;0.300;0.000;0.000;0.300;0.000;0.000;تانج ليمون
6121967000019.000;0.500;0.000;0.000;0.500;0.000;0.000;قصدير ارجيله
6210210101037.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت لافيتا بكريما الحليب
6210210102034.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت لافيتا بكريمه الكاكاو
6210210302045.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت تويست كتاكيت بكريما الشوكولا
6210210605146.000;0.100;0.000;0.000;0.100;0.000;0.000;ويفر روبي 28 غم  بندق
6210211013094.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت دانس كاكاو
6210211202122.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت شوكو تويست كتاكيت
6210241101082.000;2.000;0.000;0.000;2.000;0.000;0.000;كبيس فلفل الدرة
6210241111197.000;1.750;0.000;0.000;1.750;0.000;0.000;مخلل الدرة 650 غم
6210241311238.000;3.500;0.000;0.000;3.500;0.000;0.000;سلطة زيتون الدرة 650غم
6210241321190.000;3.500;0.000;0.000;3.500;0.000;0.000;زيتون محشي الدرة 650 غم
6210721122316.000;0.300;0.000;0.000;0.300;0.000;0.000;كابتشينو/ سحلب3*1 كاسات
6212560201122.000;0.100;0.000;0.000;0.100;0.000;0.000;شوكولاته هم هم
6212900002082.000;1.500;0.000;0.000;1.500;0.000;0.000;العطار زهورات شامية
6212900002105.000;1.750;0.000;0.000;1.750;0.000;0.000;العطار بابونج
6212900002112.000;1.600;0.000;0.000;1.600;0.000;0.000;العطار كركدية
6212900002150.000;1.750;0.000;0.000;1.750;0.000;0.000;العطار نعنع
6212900008305.000;1.750;0.000;0.000;1.750;0.000;0.000;العطار قرفة وزنجبيل
6212900008732.000;1.750;0.000;0.000;1.750;0.000;0.000;العطار يانسون
6217000229018.000;0.100;0.000;0.000;0.100;0.000;0.000;شوكلاة B1B3
6221021000006.000;0.150;0.000;0.000;0.150;0.000;0.000;كادبوري ديري ملك صغير
6221021114000.000;0.500;0.000;0.000;0.500;0.000;0.000;كادبوري شوكولاته ديري ملك 45 غم بندق
6221021190004.000;0.050;0.000;0.000;0.050;0.000;0.000;كادبوري شيكسو
6221021583004.000;0.150;0.000;0.000;0.150;0.000;0.000;كادبوري ديري ملك صغير بندق
6221048369230.000;1.250;0.000;0.000;1.250;0.000;0.000;ليبتون شاي خيطان 50 كيس باكيت خصم 15%
6221048372346.000;4.500;0.000;0.000;4.500;0.000;0.000;ليبتون شاي خيطان 100كيس 1 سكر نادر
6221048404382.000;0.500;0.000;0.000;0.500;0.000;0.000;معجون اسنان سيجنال 25 مل
6221048700699.000;0.250;0.000;0.000;0.250;0.000;0.000;شاي ليبتون خيطان باكيت 10 كيس
6221048700705.000;0.750;0.000;0.000;0.750;0.000;0.000;ليبتون شاي باكبت 25 كيس
6221134000092.000;0.100;0.000;0.000;0.100;0.000;0.000;جالكسي  فلوتس  11.25 غم  
6221134000108.000;0.200;0.000;0.000;0.200;0.000;0.000;شوكولاته جالكسي فلوتس  22.5  
6221134000955.000;0.500;0.000;0.000;0.500;0.000;0.000;شوكولاته  جالكسي كريسبي 36 عم
6221134000986.000;0.500;0.000;0.000;0.500;0.000;0.000;شوكولاته جالكسي  40 غم بندق
6221134001129.000;0.500;0.000;0.000;0.500;0.000;0.000;شوكولاته جالكسي  40 غم زبيب وبندق
6223000030516.000;0.750;0.000;0.000;0.750;0.000;0.000;مربي فيرجلو  مرتبان 340 غم  مشمش
6223000030523.000;0.750;0.000;0.000;0.750;0.000;0.000;مربي فيرجلو مرتبان  340 غم فراوله
6251124002768.000;0.300;0.000;0.000;0.300;0.000;0.000;سفن ليمون 250 مل
6281034016425.000;1.000;0.000;0.000;1.000;0.000;0.000;راني عصير 1.5 لتر مانجا
6281034900175.000;0.350;0.000;0.000;0.350;0.000;0.000;راني حبيات 240 مل خوخ
6281034900182.000;0.350;0.000;0.000;0.350;0.000;0.000;راني حبيبات 240 مل اناناس
6281034900601.000;0.650;0.000;0.000;0.650;0.000;0.000;بربيكان خوخ 330 مل
6281034900748.000;1.000;0.000;0.000;1.000;0.000;0.000;راني  عصير 1.5 لتر فواكه مشكله
6281034902629.000;0.600;0.000;0.000;0.600;0.000;0.000;بربيكان فراوله 330 مل
6281034903572.000;0.350;0.000;0.000;0.350;0.000;0.000;راني حبيبات 240 مل مانجو
6281034904036.000;1.000;0.000;0.000;1.000;0.000;0.000;راني عصير 1.5 لتر جوافه
6281034904456.000;0.600;0.000;0.000;0.600;0.000;0.000;بربيكان رمان  330 مل
6281034906115.000;0.350;0.000;0.000;0.350;0.000;0.000;راني حبيات 240 مل كوكتيل
6281036108401.000;1.500;0.000;0.000;1.500;0.000;0.000;شيبس ليز بالجبنة الفرنسية 185غم
6281036110008.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم  ملح
6281036110015.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم بالملح
6281036110107.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم بالكاتشاب
6281036110206.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز بطعم الفلفل الحار 14 غم
6281036110213.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم فلفل حار
6281036110305.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم بالملح والخل
6281036110602.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس ليز 14 غم بالجبنة
6281036114006.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز 40 غم بالملح
6281036114105.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز 40 غم بكاتشاب الطماطم
6281036114204.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز بطعم الفلفل الحار 40 غم
6281036114303.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز ملح و خل 40 غم
6281036114600.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز 40 غم بالجبنه الفرنسيه
6281036114808.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس ليز 40غم باللبن والاعشاب
6281036116208.000;0.750;0.000;0.000;0.750;0.000;0.000;شيبس ليز بطعم الكاتشب 100 غم
6281036127006.000;1.350;0.000;0.000;1.350;0.000;0.000;شيبس ليز 185غم بطعم البيتزا
6281036134103.000;0.400;0.000;0.000;0.400;0.000;0.000;شيبس ليز ماكس50 غم فلفل حار مكسيكي
6281036134202.000;0.400;0.000;0.000;0.400;0.000;0.000;شيبس ليز ماكس 50 غم جبنه شيدر بالكريم
6281036194107.000;0.500;0.000;0.000;0.500;0.000;0.000;شيبس ليز فورنو  كيس 43 غم فلفل اسو د
6281036194206.000;0.500;0.000;0.000;0.500;0.000;0.000;شبيس ليز فورنو كيس 43 غم بالجبنه
6281036244109.000;0.750;0.000;0.000;0.750;0.000;0.000;شيبس شيتوس 90 غم اقواس
6281036564108.000;0.300;0.000;0.000;0.300;0.000;0.000;شيبس دوريتوس جبنه الناتشو
6281036564207.000;0.300;0.000;0.000;0.300;0.000;0.000;دوريتوس حار وحلو 40 غم
6281041267810.000;0.250;0.000;0.000;0.250;0.000;0.000;معمول حلواني بالتمر
6281041269012.000;0.250;0.000;0.000;0.250;0.000;0.000;معمول حلواني بالتمر البر
6281060030112.000;0.750;0.000;0.000;0.750;0.000;0.000;بايسون مشروب الطاقه 250 مل علبه
6281060045017.000;1.300;0.000;0.000;1.300;0.000;0.000;سيزار  1 لتر مانجا
6281060048612.000;1.300;0.000;0.000;1.300;0.000;0.000;سيزار 1 لتر برتقال
6281060056518.000;0.500;0.000;0.000;0.500;0.000;0.000;سيزار برتقال زجاج 250 مل
6281060101881.000;0.600;0.000;0.000;0.600;0.000;0.000;سيزار عصير سائل 330 مل فواكه
6281060101966.000;1.300;0.000;0.000;1.300;0.000;0.000;سيزار 1 لتر  تفاح
6281060102048.000;0.600;0.000;0.000;0.600;0.000;0.000;سيزار عصير سائل 330 مل توت بري
6281060102055.000;0.500;0.000;0.000;0.500;0.000;0.000;عصير سيزار توت  زجاج 250مل
6281060102215.000;0.600;0.000;0.000;0.600;0.000;0.000;سيزار عصير سائل حبه 330 مل اناناس
6281060105216.000;0.600;0.000;0.000;0.600;0.000;0.000;سيزار عضبر سائل حبه 330 مل  رمان
6281060200218.000;0.500;0.000;0.000;0.500;0.000;0.000;عصير سيزار جوافة زجاج 250 مل
6281060780024.000;0.500;0.000;0.000;0.500;0.000;0.000;سيزار ليمون ونعنع زجاج 250 مل
6281100321194.000;0.350;0.000;0.000;0.350;0.000;0.000;ميزو فناني 296 مل مانجا
6281100321217.000;0.350;0.000;0.000;0.350;0.000;0.000;ميزو عصير قناني 296 مل برتقال وجزر
6281100321231.000;0.350;0.000;0.000;0.350;0.000;0.000;عصير ميزو 296 مل جوافه
6281100321590.000;0.350;0.000;0.000;0.350;0.000;0.000;عصير ميزو  296 مل برتقال
6281100321637.000;0.350;0.000;0.000;0.350;0.000;0.000;ميزو عصير قناني 296 مل اناناس
6281100322061.000;1.000;0.000;0.000;1.000;0.000;0.000;عصير ميزو  1.5 لتر  برتقال
6281100322085.000;0.350;0.000;0.000;0.350;0.000;0.000;ميزو عصير  قناني التوت 296 مل
6281100322160.000;1.000;0.000;0.000;1.000;0.000;0.000;عصير ميزو 1.5  لتر  برتقال وجزر
6281100322177.000;1.000;0.000;0.000;1.000;0.000;0.000;عصير ميزو  1.5 لتر  جوافه
6281100322191.000;1.000;0.000;0.000;1.000;0.000;0.000;عصير ميزو  1.5 لتر فواكه مشكله
6281100324294.000;0.350;0.000;0.000;0.350;0.000;0.000;ميزو عصير قناني 296 مل كيوي وليمون
6281100325116.000;0.300;0.000;0.000;0.300;0.000;0.000;ميزو عصير 330 مل تفاح
6281100325147.000;0.300;0.000;0.000;0.300;0.000;0.000;ميزو عصير 330 مل ماتجا
6281100325154.000;0.300;0.000;0.000;0.300;0.000;0.000;ميزو عصير 330 مل اناناس
6281100325567.000;0.300;0.000;0.000;0.300;0.000;0.000;ميزو عصير 330 مل كيوي و ليمون
6281100325574.000;0.300;0.000;0.000;0.300;0.000;0.000;ميزو عصير 330 مل خوخ
6281100700029.000;0.050;0.000;0.000;0.050;0.000;0.000;سمارتس نظارات
6281100877035.000;3.000;0.000;0.000;3.000;0.000;0.000;بايجون اخضر مبيد حشري
6281168000284.000;0.500;0.000;0.000;0.500;0.000;0.000;شراب باريو شعير  تفاح
6281168000291.000;0.600;0.000;0.000;0.600;0.000;0.000;شراب شعير باريو فراوله
6281168000314.000;0.600;0.000;0.000;0.600;0.000;0.000;شراب شعير باريو اناناس
6281168001168.000;0.600;0.000;0.000;0.600;0.000;0.000;شراب شعير باريو رمان
6281168001670.000;0.600;0.000;0.000;0.600;0.000;0.000;باريو شراب شعير اصلي
6291001010011.000;2.500;0.000;0.000;2.500;0.000;0.000;عصير مسافي محلي  قناني   2 لتر برتقال
6291001010042.000;2.250;0.000;0.000;2.250;0.000;0.000;عصير مسافي محلي قناني 2 لتر فواكه
6291001010059.000;1.500;0.000;0.000;1.500;0.000;0.000;عصير مسافي محلي 1 لتر قناني برتقال
6291001010066.000;1.250;0.000;0.000;1.250;0.000;0.000;عصير مسافي 1 لتر تفاح
6291001010073.000;1.500;0.000;0.000;1.500;0.000;0.000;عصير مسافي محلي قناني 1 لتر مانجا
6291001010370.000;1.250;0.000;0.000;1.250;0.000;0.000;عصير مسافي 1 لتر اناناس
6291003005657.000;0.400;0.000;0.000;0.400;0.000;0.000;بسكويت تفني كرانش 76 غم بطعم الفانيلا
6291003045790.000;0.100;0.000;0.000;0.100;0.000;0.000;بريك اصبعين
6291003076213.000;0.100;0.000;0.000;0.100;0.000;0.000;شوكولاته بريك سوبا  اصبع
6291003076534.000;0.400;0.000;0.000;0.400;0.000;0.000;شوكولاتة الموندي
6291003076572.000;0.250;0.000;0.000;0.250;0.000;0.000;شوكولاتة فيوري نوجى
6291003076626.000;0.400;0.000;0.000;0.400;0.000;0.000;شوكولاتة راف بالكراميل
6291003076664.000;0.400;0.000;0.000;0.400;0.000;0.000;شوكولاتة راف مع النوجا و الكراميل
6291003077371.000;0.250;0.000;0.000;0.250;0.000;0.000;شوكولاتة فيوري كراميل
6291003206092.000;0.100;0.000;0.000;0.100;0.000;0.000;بسكويت تيمبو تيفاني 22 غم
6291003206122.000;0.100;0.000;0.000;0.100;0.000;0.000;روكستا
6291010905360.000;0.300;0.000;0.000;0.300;0.000;0.000;جليندا بسكوت 100 غم شوكةلاته وفاتيلا
6291010905377.000;0.300;0.000;0.000;0.300;0.000;0.000;جليندا بسكوي 100 غم شوكولاته مضاعفه
6291010907272.000;0.150;0.000;0.000;0.150;0.000;0.000;جليندا ديجستف
6291011001191.000;0.250;0.000;0.000;0.250;0.000;0.000;شيبس اكسل  27غم مملحه
6291011001207.000;0.250;0.000;0.000;0.250;0.000;0.000;شيبس اكسل 27غم كاتشاب
6291011001214.000;0.250;0.000;0.000;0.250;0.000;0.000;شيبس اكسل حار  27غم
6291011003935.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل 14 غم مملحه
6291011003942.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل 14 غم حار
6291011003959.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل 14غم كاتشاب
6291011003966.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل ملح وخل 14  غم
6291011003973.000;1.000;0.000;0.000;1.000;0.000;0.000;شيبس اكسل  140 غم مملحه  
6291011003997.000;0.500;0.000;0.000;0.500;0.000;0.000;شيبس اكسل  70 غم مملحه
6291011004673.000;1.000;0.000;0.000;1.000;0.000;0.000;شيبس اكسل 140 غم كاتشاب
6291011004680.000;1.000;0.000;0.000;1.000;0.000;0.000;شيبس اكسل 140 غم حار
6291011004802.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل 14 غم جبنه
6291011004819.000;0.250;0.000;0.000;0.250;0.000;0.000;شيبس اكسل  27 غم جبنه فرنسيه
6291011004833.000;1.000;0.000;0.000;1.000;0.000;0.000;شيبس اكسل 140 غم جبنه
6291011004840.000;0.100;0.000;0.000;0.100;0.000;0.000;شيبس اكسل 14 غم باربكيو
6291011004857.000;0.250;0.000;0.000;0.250;0.000;0.000;شيبس اكسل27غم باربكيو
6291011005236.000;1.000;0.000;0.000;1.000;0.000;0.000;شيبس اكسل 140 غم باربكيو
6294001813316.000;0.300;0.000;0.000;0.300;0.000;0.000;شوكولاته سنكرز 32 غم
6294001813392.000;0.300;0.000;0.000;0.300;0.000;0.000;شوكولاته مارس  33 غم
6294001813910.000;0.350;0.000;0.000;0.350;0.000;0.000;شوكولاته جالكسي ريبيل  25 غم
6294003527792.000;0.500;0.000;0.000;0.500;0.000;0.000;كت كات شنكي 46 غم
6294003532956.000;0.250;0.000;0.000;0.250;0.000;0.000;شوكولاته كت كات 2 اصبع 20.7 غم
6294003532987.000;0.500;0.000;0.000;0.500;0.000;0.000;شوكولاته كت كات 4 اصابع 45 غم
6294003537456.000;1.800;0.000;0.000;1.800;0.000;0.000;شوكولاته  كت كات 2 اصبع ملتي 7+2  مجانا
6294003544188.000;0.150;0.000;0.000;0.150;0.000;0.000;توفي توفو  نستله 19.2 غم
6926498821337.000;1.000;0.000;0.000;1.000;0.000;0.000;فيلدا صيني 1*3
6928769400098.000;0.250;0.000;0.000;0.250;0.000;0.000;سلكه جلي
6939009687872.000;0.250;0.000;0.000;0.250;0.000;0.000;قداحة انوس
6943982100013.000;0.250;0.000;0.000;0.250;0.000;0.000;قداحات بروماكس
6976253180766.000;0.100;0.000;0.000;0.100;0.000;0.000;مارشملوا
7610100300066.000;0.850;0.000;0.000;0.850;0.000;0.000;شوربة ماجي خضار
7610100300080.000;0.750;0.000;0.000;0.750;0.000;0.000;شوربة ماجي خلاصة الدجاج
7613033963438.000;0.650;0.000;0.000;0.650;0.000;0.000;شوكولاته ليون 63 غم
7622210063465.000;0.500;0.000;0.000;0.500;0.000;0.000;كادبوري ديري ملك 40 غم
7622210065308.000;0.500;0.000;0.000;0.500;0.000;0.000;كادبوري ديري ملك 40 غم زبيب و لوز
11.000;1.900;0.000;0.000;1.900;0.000;0.000;بطاقه زين فئه  1   دينار
13.000;5.000;0.000;0.000;5.000;0.000;0.000;بطاقه زين فئه   3  دنانير
15.000;0.150;0.000;0.000;0.150;0.000;0.000;متفرقات
19.000;14.000;0.000;0.000;14.000;0.000;0.000;بطاقه زين فئه  9 دنانير
21.000;1.900;0.000;0.000;1.900;0.000;0.000;بطاقه   orange  فئه  1  دينار
23.000;5.000;0.000;0.000;5.000;0.000;0.000;بطاقه ارونج 3 دنيار
25.000;0.250;0.000;0.000;0.250;0.000;0.000;متفرقات
31.000;1.900;0.000;0.000;1.900;0.000;0.000;بطاقه  امنيه  1  دينار
33.000;9.000;0.000;0.000;9.000;0.000;0.000;بطاقه زين مكس 3 ب 3
35.000;0.350;0.000;0.000;0.350;0.000;0.000;متفرقات
102.000;2.500;0.000;0.000;2.500;0.000;0.000;zain نت فئه 2  دينار
106.000;6.500;0.000;0.000;6.500;0.000;0.000;zain  نت فئه  6  دنانير
112.000;17.500;0.000;0.000;17.500;0.000;0.000;بطاقه زين فئه    12   دينار
120.000;29.250;0.000;0.000;29.250;0.000;0.000;بطاقه زين فئه   20   دينار
136.000;52.500;0.000;0.000;52.500;0.000;0.000;بطاقه زين فئه   36  دينار
202.000;2.000;0.000;0.000;2.000;0.000;0.000;معاك + وينك نت  فئه  2  دينار
212.000;17.500;0.000;0.000;17.500;0.000;0.000;بطاقه orange  فئه  12  دينار
222.000;32.000;0.000;0.000;32.000;0.000;0.000;بطاقه orange  فئه  22  دينار
232.000;47.000;0.000;0.000;47.000;0.000;0.000;بطاقه orange  فئه  32  دينار
301.000;1.500;0.000;0.000;1.500;0.000;0.000;امنيه   نت  فئه   1  دينار
305.000;6.000;0.000;0.000;6.000;0.000;0.000;امنيه نت  فئه   5 دنانير
310.000;15.000;0.000;0.000;15.000;0.000;0.000;بطاقه امنيه فئه  10  دنانير
1010.000;14.000;0.000;0.000;14.000;0.000;0.000;بطاقة اورانج 10 نص بنص
3010.000;11.000;0.000;0.000;11.000;0.000;0.000;امنيه نت  فئه  10  دنانير
2727022.000;1.300;0.000;0.000;1.300;0.000;0.000;VICEROY   ازرق
2797429.000;1.300;0.000;0.000;1.300;0.000;0.000;VICEROY  احمر
2833525.000;2.250;0.000;0.000;2.250;0.000;0.000;Marlboro   احمر
2852724.000;175.000;0.000;0.000;175.000;0.000;0.000;L&M   لايت
2854528.000;1.750;0.000;0.000;1.750;0.000;0.000;L&M   احمر
2886925.000;2.250;0.000;0.000;2.250;0.000;0.000;Marlboro   لايت
4051806.000;0.650;0.000;0.000;0.650;0.000;0.000;شوكولاته ام اند امز تيوب 30.6 غم
